AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,background_music,breakfast,brunch,casual,classy,dairy-free,dessert,dinner,divey,dj,garage,gluten-free,halal,hipster,intimate,jukebox,karaoke,kosher,latenight,live,lot,lunch,no_music,romantic,soy-free,street,touristy,trendy,upscale,valet,validated,vegan,vegetarian,video,business_id,categories,city,is_open,latitude,longitude,name,postal_code,state,hours,FridayOPEN,MondayOPEN,SaturdayOPEN,SundayOPEN,ThursdayOPEN,TuesdayOPEN,WednesdayOPEN,FridayCOLSED,MondayCOLSED,SaturdayCOLSED,SundayCOLSED,ThursdayCOLSED,TuesdayCOLSED,WednesdayCOLSED,stars
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,unknown,unknown,47720,"Bars, Nightlife",Las Vegas,1,36.1073485,-115.1765836,Bar Moderno,89158,NV,,,,,,,,,,,,,,,,3.3
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,FALSE,unknown,unknown,'paid',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,80716,"Food, Beer, Wine & Spirits, Nightlife, Bars, Pubs",Las Vegas,1,36.1023786,-115.1745465,Center Bar,89109,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.130434783
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'loud',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,yes,TRUE,'free',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,184707,"Nightlife, American (New), Bars, Sports Bars, Breakfast & Brunch, Pizza, Pubs, Restaurants",Las Vegas,1,36.2760243,-115.120406,PT's,89081,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,2.901639344
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,TRUE,TRUE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,TRUE,unknown,unknown,'free',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,107155,"Restaurants, Nightlife, Food, Cuban, Bars, Bakeries",Las Vegas,1,36.155323,-115.149618,Florida Cafe Cuban Bar & Grill,89104,NV,"{'Monday': '8:30-22:0', 'Tuesday': '8:30-22:0', 'Wednesday': '8:30-22:0', 'Thursday': '8:30-22:0', 'Friday': '8:30-22:0', 'Saturday': '8:30-22:0', 'Sunday': '8:30-22:0'}",08:30,08:30,08:30,08:30,08:30,08:30,08:30,22:00,22:00,22:00,22:00,22:00,22:00,22:00,3.538823529
unknown,unknown,'beer_and_wine',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,TRUE,TRUE,unknown,unknown,unknown,unknown,unknown,182806,"Transportation, Event Planning & Services, Party Bus Rentals, Limos, Airport Shuttles, Hotels & Travel, Adult Entertainment, Party & Event Planning, Bars, Nightlife",Las Vegas,1,36.0811408,-115.190676,24/7 Limousines,89118,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.151515152
unknown,unknown,'full_bar',unknown,unknown,'no',unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,'average',unknown,TRUE,'dressy',unknown,FALSE,TRUE,4,TRUE,TRUE,FALSE,no,unknown,'free',FALSE,FALSE,FALSE,FALSE,TRUE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,unknown,FALSE,69323,"Nightlife, Restaurants, Bars, Steakhouses",Las Vegas,1,36.113596,-115.174923,Prime,89109,NV,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",17:00,17:00,17:00,17:00,17:00,17:00,17:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,3.988095238
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,2,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,179697,"Bars, Nightlife",Las Vegas,1,36.1701653,-115.1449582,Troy Liquor Bar,89101,NV,"{'Thursday': '21:0-4:0', 'Friday': '21:0-4:0', 'Saturday': '21:0-4:0', 'Sunday': '21:0-4:0'}",21:00,,21:00,21:00,21:00,,,04:00,,04:00,04:00,04:00,,,2.764705882
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,181511,"Sports Bars, Bars, Nightlife, Breweries, Food",Las Vegas,0,36.1443755,-115.2326129,Big Dog's Cafe & Casino,89146,NV,,,,,,,,,,,,,,,,3.621621622
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,TRUE,'dressy',unknown,FALSE,TRUE,3,TRUE,TRUE,FALSE,unknown,unknown,'no',unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,TRUE,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,FALSE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,unknown,unknown,unknown,185784,"Steakhouses, Japanese, Asian Fusion, Lounges, Chinese, Restaurants, Nightlife, Bars",Las Vegas,1,36.15593835,-115.3329599,T-Bones Chophouse,89135,NV,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",17:00,16:00,17:00,17:00,16:00,16:00,16:00,23:00,22:00,23:00,22:00,22:00,22:00,22:00,3.729613734
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,TRUE,unknown,'average',unknown,TRUE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,no,TRUE,'free',unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,39770,"Food, Cocktail Bars, Bars, Nightlife, Beer, Wine & Spirits",Las Vegas,1,36.167881,-115.138332,Oak and Ivy,89101,NV,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,01:00,23:00,01:00,23:00,23:00,23:00,23:00,4.698412698
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,TRUE,unknown,unknown,'no',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,88525,"Burgers, Bars, American (Traditional), Restaurants, Nightlife",Las Vegas,1,36.23883409,-115.1540065,Ruby Tuesday,89032,NV,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,23:00,22:00,23:00,22:00,22:00,22:00,22:00,3.294117647
unknown,unknown,'full_bar',unknown,unknown,'no',unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,unknown,TRUE,unknown,unknown,'free',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,66129,"Music Venues, Arts & Entertainment, Nightlife, Irish Pub, Irish, Bars, Breakfast & Brunch, Pubs, Restaurants",Las Vegas,1,36.1016738,-115.2043391,McMullan's Irish Pub,89103,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.267527675
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,FALSE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,yes,unknown,'free',unknown,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,unknown,unknown,unknown,115653,"Bars, Cocktail Bars, Nightlife",Las Vegas,1,36.1423694,-115.156034,Monkey Bar,89109,NV,"{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",10:00,10:00,10:00,10:00,10:00,10:00,10:00,02:00,00:00,02:00,00:00,00:00,00:00,00:00,3.914893617
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,190602,"Bars, Nightlife, Lounges",Las Vegas,0,36.12996911,-115.1501486,Caramel Bar & Lounge,89109,NV,"{'Monday': '17:0-4:0', 'Tuesday': '17:0-4:0', 'Wednesday': '17:0-4:0', 'Thursday': '17:0-4:0', 'Friday': '17:0-4:0', 'Saturday': '17:0-4:0', 'Sunday': '17:0-4:0'}",17:00,17:00,17:00,17:00,17:00,17:00,17:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,3.34
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,unknown,'no',TRUE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,87061,"Seafood, Cajun/Creole, Bars, Restaurants, Nightlife",Las Vegas,0,36.11591426,-115.1397367,Rockin Crawfish,89119,NV,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '14:0-22:0', 'Sunday': '14:0-22:0'}",16:00,16:00,14:00,14:00,16:00,16:00,16:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,4.484375
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,unknown,'free',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,137871,"Sports Bars, Food, American (Traditional), Restaurants, Bars, Nightlife, American (New), Burgers, Beer, Wine & Spirits",Las Vegas,1,36.09541517,-115.1749703,Public House,89119,NV,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",16:00,16:00,12:00,12:00,16:00,16:00,16:00,23:00,22:00,23:00,22:00,22:00,22:00,22:00,3.209125475
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,FALSE,unknown,FALSE,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,TRUE,unknown,TRUE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,unknown,128939,"Asian Fusion, Bars, Sports Bars, Vietnamese, Seafood, Restaurants, Nightlife, Dive Bars",Las Vegas,1,36.1274286,-115.2240718,District One,89146,NV,"{'Monday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",11:00,11:00,11:00,11:00,11:00,,11:00,02:00,02:00,02:00,02:00,02:00,,02:00,4.163058187
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,TRUE,unknown,'very_loud',unknown,TRUE,unknown,unknown,unknown,TRUE,3,TRUE,unknown,unknown,unknown,unknown,'paid',FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,169906,"Swimming Pools, Active Life, Bars, Beaches, Nightlife, Lounges",Las Vegas,1,36.1229174,-115.1685253,TAO Beach,89109,NV,"{'Monday': '11:30-18:0', 'Tuesday': '11:30-18:0', 'Wednesday': '11:30-18:0', 'Thursday': '11:30-18:0', 'Friday': '11:30-18:0', 'Saturday': '11:30-18:0', 'Sunday': '11:30-18:0'}",11:30,11:30,11:30,11:30,11:30,11:30,11:30,18:00,18:00,18:00,18:00,18:00,18:00,18:00,3.258122744
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,TRUE,unknown,'very_loud',unknown,TRUE,unknown,unknown,unknown,TRUE,3,TRUE,unknown,unknown,unknown,unknown,'paid',FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,165162,"Sports Bars, Bars, Nightlife",Las Vegas,1,36.1181779,-115.1713151,TAG Sports Bar,89109,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,4.2
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,1,FALSE,unknown,unknown,yes,unknown,'free',FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,TRUE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,75043,"Bars, Nightlife, Pubs, Local Flavor, Beer, Wine & Spirits, Food",Las Vegas,1,36.0922437,-115.2978102,Yorky's,89148,NV,"{'Monday': '6:0-6:0', 'Tuesday': '6:0-6:0', 'Wednesday': '6:0-6:0', 'Thursday': '6:0-6:0', 'Friday': '6:0-6:0', 'Saturday': '6:0-6:0', 'Sunday': '6:0-6:0'}",06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,4.514285714
TRUE,unknown,'none',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,'average',unknown,FALSE,'casual',unknown,TRUE,TRUE,1,FALSE,unknown,FALSE,unknown,TRUE,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,94909,"Pharmacy, Bars, Diners, Restaurants, Health & Medical, Shopping, Vegetarian, Food, Doctors, Drugstores, Nightlife",Las Vegas,1,36.158183,-115.137781,Huntridge Pharmacy,89104,NV,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0'}",09:00,09:00,,,09:00,09:00,09:00,19:00,19:00,,,19:00,19:00,19:00,4.054545455
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'very_loud',unknown,TRUE,unknown,unknown,unknown,TRUE,2,TRUE,unknown,unknown,unknown,unknown,'free',FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,79208,"Lounges, Active Life, Beaches, Bars, Swimming Pools, Nightlife",Las Vegas,0,36.11440501,-115.1934263,Palms Pool,89103,NV,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}",09:00,09:00,09:00,09:00,09:00,09:00,09:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,3.269230769
unknown,unknown,'none',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,115347,"Nightlife, Massage Therapy, Bars, Health & Medical",Las Vegas,1,36.11438772,-115.1700386,Serenity O2 Bar,89109,NV,,,,,,,,,,,,,,,,3
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'very_loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,unknown,61519,"Bars, Dance Clubs, Arts & Entertainment, Adult Entertainment, Gay Bars, Nightlife, Music Venues",Las Vegas,0,36.170055,-115.140844,Krave,89101,NV,"{'Monday': '22:30-4:0', 'Tuesday': '22:30-4:0', 'Wednesday': '22:30-4:0', 'Thursday': '22:30-4:0', 'Friday': '22:30-6:0', 'Saturday': '22:30-7:0', 'Sunday': '22:30-5:0'}",22:30,22:30,22:30,22:30,22:30,22:30,22:30,06:00,04:00,07:00,05:00,04:00,04:00,04:00,3.232
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'quiet',unknown,FALSE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,151278,"Nightlife, Bars, Lounges",Las Vegas,1,36.1362575,-115.1512526,Tempo Lounge,89109,NV,,,,,,,,,,,,,,,,2.769230769
